learner_id,session_id,task_id,day,question_id,concept_id,correct,source_turn,mastery_before
L211,L211_S06,L211_S06_Q04,13,Q0006,F2,1,L211_S06_T017,0.27671019
L211,L211_S06,L211_S06_Q05,13,Q0021,F7,0,L211_S06_T022,0.3885428
L211,L211_S07,L211_S07_Q01,16,Q0007,F3,0,L211_S07_T002,0.30356114
L211,L211_S07,L211_S07_Q02,16,Q0010,F4,0,L211_S07_T007,0.4322199
L211,L211_S07,L211_S07_Q03,16,Q0017,F6,1,L211_S07_T012,0.43433278
L211,L211_S07,L211_S07_Q04,16,Q0003,F1,1,L211_S07_T017,0.53853406
L211,L211_S07,L211_S07_Q05,16,Q0022,F8,1,L211_S07_T022,0.38844202
L211,L211_S08,L211_S08_Q01,18,Q0007,F3,0,L211_S08_T002,0.31836794
L211,L211_S08,L211_S08_Q02,18,Q0015,F5,1,L211_S08_T007,0.30070971
L211,L211_S08,L211_S08_Q03,18,Q0021,F7,0,L211_S08_T012,0.37393222
L211,L211_S08,L211_S08_Q04,18,Q0007,F3,0,L211_S08_T017,0.34544158
L211,L211_S08,L211_S08_Q05,18,Q0022,F8,0,L211_S08_T022,0.49010462
L212,L212_S01,L212_S01_Q01,1,Q0017,F6,1,L212_S01_T002,0.30961322
L212,L212_S01,L212_S01_Q02,1,Q0008,F3,0,L212_S01_T007,0.23078115
L212,L212_S01,L212_S01_Q03,1,Q0021,F7,1,L212_S01_T012,0.33716591
L212,L212_S01,L212_S01_Q04,1,Q0012,F4,0,L212_S01_T017,0.30122187
L212,L212_S01,L212_S01_Q05,1,Q0003,F1,0,L212_S01_T022,0.1615707
L212,L212_S02,L212_S02_Q01,3,Q0013,F5,1,L212_S02_T002,0.27387927
L212,L212_S02,L212_S02_Q02,3,Q0009,F3,0,L212_S02_T007,0.2569067
L212,L212_S02,L212_S02_Q03,3,Q0023,F8,0,L212_S02_T012,0.11142914
L212,L212_S02,L212_S02_Q04,3,Q0023,F8,0,L212_S02_T017,0.14991717
L212,L212_S02,L212_S02_Q05,3,Q0019,F7,1,L212_S02_T022,0.46762522
L212,L212_S03,L212_S03_Q01,6,Q0002,F1,0,L212_S03_T002,0.18468711
L212,L212_S03,L212_S03_Q02,6,Q0024,F8,0,L212_S03_T007,0.17916152
L212,L212_S03,L212_S03_Q03,6,Q0017,F6,0,L212_S03_T012,0.42850638
L212,L212_S03,L212_S03_Q04,6,Q0023,F8,0,L212_S03_T017,0.21471576
L212,L212_S03,L212_S03_Q05,6,Q0006,F2,0,L212_S03_T022,0.2689096
L212,L212_S04,L212_S04_Q01,8,Q0001,F1,0,L212_S04_T002,0.21401021
L212,L212_S04,L212_S04_Q02,8,Q0014,F5,0,L212_S04_T007,0.40237879
L212,L212_S04,L212_S04_Q03,8,Q0023,F8,0,L212_S04_T012,0.24195576
L212,L212_S04,L212_S04_Q04,8,Q0012,F4,0,L212_S04_T017,0.30095165
L212,L212_S04,L212_S04_Q05,8,Q0004,F2,0,L212_S04_T022,0.29239018
L212,L212_S05,L212_S05_Q01,11,Q0007,F3,0,L212_S05_T002,0.25886277
L212,L212_S05,L212_S05_Q02,11,Q0013,F5,0,L212_S05_T007,0.41088834
L212,L212_S05,L212_S05_Q03,11,Q0017,F6,0,L212_S05_T012,0.42302627
L212,L212_S05,L212_S05_Q04,11,Q0003,F1,0,L212_S05_T017,0.23799056
L212,L212_S05,L212_S05_Q05,11,Q0001,F1,1,L212_S05_T022,0.27099665
L212,L212_S06,L212_S06_Q01,13,Q0006,F2,0,L212_S06_T002,0.30149205
L212,L212_S06,L212_S06_Q02,13,Q0024,F8,1,L212_S06_T007,0.25646062
L212,L212_S06,L212_S06_Q03,13,Q0013,F5,0,L212_S06_T012,0.42451984
L212,L212_S06,L212_S06_Q04,13,Q0011,F4,1,L212_S06_T017,0.30913634
L212,L212_S06,L212_S06_Q05,13,Q0007,F3,1,L212_S06_T022,0.2830403
L212,L212_S07,L212_S07_Q01,16,Q0009,F3,1,L212_S07_T002,0.42053029
L212,L212_S07,L212_S07_Q02,16,Q0018,F6,1,L212_S07_T007,0.41813324
L212,L212_S07,L212_S07_Q03,16,Q0011,F4,0,L212_S07_T012,0.44014514
L212,L212_S07,L212_S07_Q04,16,Q0023,F8,0,L212_S07_T017,0.40055191
L212,L212_S07,L212_S07_Q05,16,Q0006,F2,0,L212_S07_T022,0.31828747
L212,L212_S08,L212_S08_Q01,18,Q0021,F7,0,L212_S08_T002,0.4738818
L212,L212_S08,L212_S08_Q02,18,Q0006,F2,1,L212_S08_T007,0.3383427
L212,L212_S08,L212_S08_Q03,18,Q0002,F1,1,L212_S08_T012,0.38936963
L212,L212_S08,L212_S08_Q04,18,Q0024,F8,1,L212_S08_T017,0.41490045
L212,L212_S08,L212_S08_Q05,18,Q0020,F7,1,L212_S08_T022,0.49667037
L213,L213_S01,L213_S01_Q01,1,Q0023,F8,0,L213_S01_T002,0.23700343
L213,L213_S01,L213_S01_Q02,1,Q0009,F3,1,L213_S01_T007,0.33878073
L213,L213_S01,L213_S01_Q03,1,Q0013,F5,0,L213_S01_T012,0.17633971
L213,L213_S01,L213_S01_Q04,1,Q0024,F8,1,L213_S01_T017,0.26604145
L213,L213_S01,L213_S01_Q05,1,Q0014,F5,0,L213_S01_T022,0.20768646
L213,L213_S02,L213_S02_Q01,3,Q0018,F6,0,L213_S02_T002,0.25466172
L213,L213_S02,L213_S02_Q02,3,Q0012,F4,0,L213_S02_T007,0.23302188
L213,L213_S02,L213_S02_Q03,3,Q0005,F2,0,L213_S02_T012,0.21886178
L213,L213_S02,L213_S02_Q04,3,Q0003,F1,0,L213_S02_T017,0.17951058
L213,L213_S02,L213_S02_Q05,3,Q0001,F1,0,L213_S02_T022,0.21073665
L213,L213_S03,L213_S03_Q01,6,Q0005,F2,0,L213_S03_T002,0.23947818
L213,L213_S03,L213_S03_Q02,6,Q0020,F7,0,L213_S03_T007,0.17413826
L213,L213_S03,L213_S03_Q03,6,Q0020,F7,0,L213_S03_T012,0.20556879
L213,L213_S03,L213_S03_Q04,6,Q0018,F6,0,L213_S03_T017,0.27265335
L213,L213_S03,L213_S03_Q05,6,Q0010,F4,0,L213_S03_T022,0.25260009
L213,L213_S04,L213_S04_Q01,8,Q0008,F3,0,L213_S04_T002,0.42583407
L213,L213_S04,L213_S04_Q02,8,Q0014,F5,0,L213_S04_T007,0.21799325
L213,L213_S04,L213_S04_Q03,8,Q0001,F1,0,L213_S04_T012,0.22624553
L213,L213_S04,L213_S04_Q04,8,Q0020,F7,1,L213_S04_T017,0.23000512
L213,L213_S04,L213_S04_Q05,8,Q0014,F5,1,L213_S04_T022,0.24775475
L213,L213_S05,L213_S05_Q01,11,Q0023,F8,0,L213_S05_T002,0.35822095
L213,L213_S05,L213_S05_Q02,11,Q0002,F1,0,L213_S05_T007,0.24632057
L213,L213_S05,L213_S05_Q03,11,Q0006,F2,0,L213_S05_T012,0.2522249
L213,L213_S05,L213_S05_Q04,11,Q0001,F1,0,L213_S05_T017,0.27500399
L213,L213_S05,L213_S05_Q05,11,Q0012,F4,0,L213_S05_T022,0.26408575
L213,L213_S06,L213_S06_Q01,13,Q0005,F2,1,L213_S06_T002,0.27378207
L213,L213_S06,L213_S06_Q02,13,Q0015,F5,0,L213_S06_T007,0.36731136
L213,L213_S06,L213_S06_Q03,13,Q0016,F6,0,L213_S06_T012,0.2752727
L213,L213_S06,L213_S06_Q04,13,Q0021,F7,0,L213_S06_T017,0.35380653
L213,L213_S06,L213_S06_Q05,13,Q0001,F1,0,L213_S06_T022,0.29515545
L213,L213_S07,L213_S07_Q01,16,Q0023,F8,0,L213_S07_T002,0.35955609
L213,L213_S07,L213_S07_Q02,16,Q0008,F3,1,L213_S07_T007,0.4052517
L213,L213_S07,L213_S07_Q03,16,Q0007,F3,0,L213_S07_T012,0.51842593
L213,L213_S07,L213_S07_Q04,16,Q0021,F7,0,L213_S07_T017,0.36452909
L213,L213_S07,L213_S07_Q05,16,Q0012,F4,0,L213_S07_T022,0.2744676
L213,L213_S08,L213_S08_Q01,18,Q0010,F4,0,L213_S08_T002,0.29465216
L213,L213_S08,L213_S08_Q02,18,Q0018,F6,0,L213_S08_T007,0.28457944
L213,L213_S08,L213_S08_Q03,18,Q0014,F5,0,L213_S08_T012,0.36777288
L213,L213_S08,L213_S08_Q04,18,Q0006,F2,1,L213_S08_T017,0.38711427
L213,L213_S08,L213_S08_Q05,18,Q0016,F6,0,L213_S08_T022,0.31180682
L214,L214_S01,L214_S01_Q01,1,Q0019,F7,0,L214_S01_T002,0.33576663
L214,L214_S01,L214_S01_Q02,1,Q0015,F5,0,L214_S01_T007,0.24498187
L214,L214_S01,L214_S01_Q03,1,Q0001,F1,0,L214_S01_T012,0.256599
L214,L214_S01,L214_S01_Q04,1,Q0014,F5,0,L214_S01_T017,0.27381932
L214,L214_S01,L214_S01_Q05,1,Q0004,F2,0,L214_S01_T022,0.19005418
L214,L214_S02,L214_S02_Q01,3,Q0023,F8,0,L214_S02_T002,0.15404188
L214,L214_S02,L214_S02_Q02,3,Q0006,F2,1,L214_S02_T007,0.21706035
L214,L214_S02,L214_S02_Q03,3,Q0022,F8,1,L214_S02_T012,0.18635271
L214,L214_S02,L214_S02_Q04,3,Q0016,F6,0,L214_S02_T017,0.19359984
L214,L214_S02,L214_S02_Q05,3,Q0010,F4,0,L214_S02_T022,0.11935387
L214,L214_S03,L214_S03_Q01,6,Q0011,F4,0,L214_S03_T002,0.14892754
L214,L214_S03,L214_S03_Q02,6,Q0007,F3,0,L214_S03_T007,0.1187094
L214,L214_S03,L214_S03_Q03,6,Q0009,F3,0,L214_S03_T012,0.15236974
L214,L214_S03,L214_S03_Q04,6,Q0011,F4,1,L214_S03_T017,0.18143372
L214,L214_S03,L214_S03_Q05,6,Q0020,F7,1,L214_S03_T022,0.34529745
L214,L214_S04,L214_S04_Q01,8,Q0008,F3,0,L214_S04_T002,0.18145968
L214,L214_S04,L214_S04_Q02,8,Q0018,F6,0,L214_S04_T007,0.2145578
L214,L214_S04,L214_S04_Q03,8,Q0001,F1,0,L214_S04_T012,0.26764824
L214,L214_S04,L214_S04_Q04,8,Q0012,F4,1,L214_S04_T017,0.3317515
L214,L214_S04,L214_S04_Q05,8,Q0007,F3,1,L214_S04_T022,0.21272331
L214,L214_S05,L214_S05_Q01,11,Q0024,F8,0,L214_S05_T002,0.31807262
L214,L214_S05,L214_S05_Q02,11,Q0019,F7,1,L214_S05_T007,0.44969905
L214,L214_S05,L214_S05_Q03,11,Q0009,F3,1,L214_S05_T012,0.35343104
L214,L214_S05,L214_S05_Q04,11,Q0016,F6,0,L214_S05_T017,0.23806399
L214,L214_S05,L214_S05_Q05,11,Q0009,F3,1,L214_S05_T022,0.47690751
L214,L214_S06,L214_S06_Q01,13,Q0017,F6,0,L214_S06_T002,0.26241543
L214,L214_S06,L214_S06_Q02,13,Q0017,F6,1,L214_S06_T007,0.29058701
L214,L214_S06,L214_S06_Q03,13,Q0014,F5,0,L214_S06_T012,0.27078181
L214,L214_S06,L214_S06_Q04,13,Q0011,F4,0,L214_S06_T017,0.43922065
L214,L214_S06,L214_S06_Q05,13,Q0012,F4,0,L214_S06_T022,0.46063927
L214,L214_S07,L214_S07_Q01,16,Q0024,F8,0,L214_S07_T002,0.32902566
L214,L214_S07,L214_S07_Q02,16,Q0006,F2,0,L214_S07_T007,0.32623111
L214,L214_S07,L214_S07_Q03,16,Q0001,F1,0,L214_S07_T012,0.27514951
L214,L214_S07,L214_S07_Q04,16,Q0021,F7,1,L214_S07_T017,0.53045838
L214,L214_S07,L214_S07_Q05,16,Q0015,F5,0,L214_S07_T022,0.29070476
L214,L214_S08,L214_S08_Q01,18,Q0014,F5,1,L214_S08_T002,0.31214542
L214,L214_S08,L214_S08_Q02,18,Q0005,F2,0,L214_S08_T007,0.34570732
L214,L214_S08,L214_S08_Q03,18,Q0002,F1,0,L214_S08_T012,0.2974503
L214,L214_S08,L214_S08_Q04,18,Q0002,F1,1,L214_S08_T017,0.32428374
L214,L214_S08,L214_S08_Q05,18,Q0023,F8,0,L214_S08_T022,0.34834735
L215,L215_S01,L215_S01_Q01,1,Q0006,F2,0,L215_S01_T002,0.2360361
L215,L215_S01,L215_S01_Q02,1,Q0015,F5,0,L215_S01_T007,0.23945385
L215,L215_S01,L215_S01_Q03,1,Q0023,F8,0,L215_S01_T012,0.1901817
L215,L215_S01,L215_S01_Q04,1,Q0014,F5,0,L215_S01_T017,0.27520845
L215,L215_S01,L215_S01_Q05,1,Q0012,F4,0,L215_S01_T022,0.32976636
L215,L215_S02,L215_S02_Q01,3,Q0002,F1,0,L215_S02_T002,0.16964509
L215,L215_S02,L215_S02_Q02,3,Q0020,F7,0,L215_S02_T007,0.19498289
L215,L215_S02,L215_S02_Q03,3,Q0016,F6,0,L215_S02_T012,0.25811879
L215,L215_S02,L215_S02_Q04,3,Q0017,F6,1,L215_S02_T017,0.29299592
L215,L215_S02,L215_S02_Q05,3,Q0012,F4,0,L215_S02_T022,0.35384226
L215,L215_S03,L215_S03_Q01,6,Q0001,F1,0,L215_S03_T002,0.20227457
L215,L215_S03,L215_S03_Q02,6,Q0021,F7,0,L215_S03_T007,0.22567985
L215,L215_S03,L215_S03_Q03,6,Q0002,F1,0,L215_S03_T012,0.23977704
L215,L215_S03,L215_S03_Q04,6,Q0003,F1,0,L215_S03_T017,0.27551644
L215,L215_S03,L215_S03_Q05,6,Q0023,F8,0,L215_S03_T022,0.21669291
L215,L215_S04,L215_S04_Q01,8,Q0022,F8,1,L215_S04_T002,0.24830161
L215,L215_S04,L215_S04_Q02,8,Q0004,F2,1,L215_S04_T007,0.25286669
L215,L215_S04,L215_S04_Q03,8,Q0007,F3,1,L215_S04_T012,0.24487827
L215,L215_S04,L215_S04_Q04,8,Q0007,F3,1,L215_S04_T017,0.42237622
L215,L215_S04,L215_S04_Q05,8,Q0009,F3,0,L215_S04_T022,0.55815172
L215,L215_S05,L215_S05_Q01,11,Q0022,F8,0,L215_S05_T002,0.41194666
L215,L215_S05,L215_S05_Q02,11,Q0019,F7,0,L215_S05_T007,0.24880895
L215,L215_S05,L215_S05_Q03,11,Q0015,F5,0,L215_S05_T012,0.27874849
L215,L215_S05,L215_S05_Q04,11,Q0022,F8,1,L215_S05_T017,0.43959207
L215,L215_S05,L215_S05_Q05,11,Q0015,F5,0,L215_S05_T022,0.31265578
L215,L215_S06,L215_S06_Q01,13,Q0005,F2,0,L215_S06_T002,0.40678634
L215,L215_S06,L215_S06_Q02,13,Q0012,F4,1,L215_S06_T007,0.34628747
L215,L215_S06,L215_S06_Q03,13,Q0017,F6,1,L215_S06_T012,0.41385082
L215,L215_S06,L215_S06_Q04,13,Q0019,F7,0,L215_S06_T017,0.27827813
L215,L215_S06,L215_S06_Q05,13,Q0001,F1,0,L215_S06_T022,0.28785063
L215,L215_S07,L215_S07_Q01,16,Q0016,F6,1,L215_S07_T002,0.53469411
L215,L215_S07,L215_S07_Q02,16,Q0011,F4,0,L215_S07_T007,0.48459886
L215,L215_S07,L215_S07_Q03,16,Q0021,F7,0,L215_S07_T012,0.30262212
L215,L215_S07,L215_S07_Q04,16,Q0001,F1,0,L215_S07_T017,0.31146452
L215,L215_S07,L215_S07_Q05,16,Q0007,F3,1,L215_S07_T022,0.53273043
L215,L215_S08,L215_S08_Q01,18,Q0009,F3,0,L215_S08_T002,0.62934592
L215,L215_S08,L215_S08_Q02,18,Q0006,F2,0,L215_S08_T007,0.41266044
L215,L215_S08,L215_S08_Q03,18,Q0014,F5,0,L215_S08_T012,0.32076019
L215,L215_S08,L215_S08_Q04,18,Q0002,F1,0,L215_S08_T017,0.33675966
L215,L215_S08,L215_S08_Q05,18,Q0020,F7,0,L215_S08_T022,0.32850633
L216,L216_S01,L216_S01_Q01,1,Q0013,F5,1,L216_S01_T002,0.33952428
L216,L216_S01,L216_S01_Q02,1,Q0018,F6,0,L216_S01_T007,0.20077488
L216,L216_S01,L216_S01_Q03,1,Q0024,F8,0,L216_S01_T012,0.2427702
L216,L216_S01,L216_S01_Q04,1,Q0010,F4,0,L216_S01_T017,0.10372296
L216,L216_S01,L216_S01_Q05,1,Q0021,F7,0,L216_S01_T022,0.28074307
L216,L216_S02,L216_S02_Q01,3,Q0018,F6,0,L216_S02_T002,0.23804868
L216,L216_S02,L216_S02_Q02,3,Q0011,F4,0,L216_S02_T007,0.14791371
L216,L216_S02,L216_S02_Q03,3,Q0006,F2,0,L216_S02_T012,0.17672129
L216,L216_S02,L216_S02_Q04,3,Q0002,F1,1,L216_S02_T017,0.29278466
L216,L216_S02,L216_S02_Q05,3,Q0008,F3,0,L216_S02_T022,0.23696887
L216,L216_S03,L216_S03_Q01,6,Q0012,F4,0,L216_S03_T002,0.18708569
L216,L216_S03,L216_S03_Q02,6,Q0002,F1,0,L216_S03_T007,0.46477858
L216,L216_S03,L216_S03_Q03,6,Q0011,F4,0,L216_S03_T012,0.22986048
L216,L216_S03,L216_S03_Q04,6,Q0020,F7,0,L216_S03_T017,0.30313997
L216,L216_S03,L216_S03_Q05,6,Q0004,F2,0,L216_S03_T022,0.21357547
L216,L216_S04,L216_S04_Q01,8,Q0015,F5,0,L216_S04_T002,0.47878536
L216,L216_S04,L216_S04_Q02,8,Q0005,F2,0,L216_S04_T007,0.24993697
L216,L216_S04,L216_S04_Q03,8,Q0023,F8,0,L216_S04_T012,0.26361563
L216,L216_S04,L216_S04_Q04,8,Q0009,F3,0,L216_S04_T017,0.26368022
L216,L216_S04,L216_S04_Q05,8,Q0022,F8,1,L216_S04_T022,0.30236349
L216,L216_S05,L216_S05_Q01,11,Q0018,F6,0,L216_S05_T002,0.2568767
L216,L216_S05,L216_S05_Q02,11,Q0008,F3,1,L216_S05_T007,0.29353785
L216,L216_S05,L216_S05_Q03,11,Q0012,F4,0,L216_S05_T012,0.25727244
L216,L216_S05,L216_S05_Q04,11,Q0012,F4,0,L216_S05_T017,0.29635407
L216,L216_S05,L216_S05_Q05,11,Q0010,F4,1,L216_S05_T022,0.33337926
L216,L216_S06,L216_S06_Q01,13,Q0017,F6,0,L216_S06_T002,0.29015209
L216,L216_S06,L216_S06_Q02,13,Q0023,F8,0,L216_S06_T007,0.46234469
L216,L216_S06,L216_S06_Q03,13,Q0007,F3,1,L216_S06_T012,0.46996651
L216,L216_S06,L216_S06_Q04,13,Q0005,F2,0,L216_S06_T017,0.27537016
L216,L216_S06,L216_S06_Q05,13,Q0003,F1,0,L216_S06_T022,0.45980257
L216,L216_S07,L216_S07_Q01,16,Q0004,F2,0,L216_S07_T002,0.30428724
L216,L216_S07,L216_S07_Q02,16,Q0022,F8,0,L216_S07_T007,0.47621816
L216,L216_S07,L216_S07_Q03,16,Q0019,F7,0,L216_S07_T012,0.30764983
L216,L216_S07,L216_S07_Q04,16,Q0013,F5,1,L216_S07_T017,0.46750914
L216,L216_S07,L216_S07_Q05,16,Q0005,F2,1,L216_S07_T022,0.340895
L216,L216_S08,L216_S08_Q01,18,Q0002,F1,1,L216_S08_T002,0.46455111
L216,L216_S08,L216_S08_Q02,18,Q0013,F5,1,L216_S08_T007,0.59564283
L216,L216_S08,L216_S08_Q03,18,Q0021,F7,0,L216_S08_T012,0.3373066
L216,L216_S08,L216_S08_Q04,18,Q0020,F7,1,L216_S08_T017,0.3721769
L216,L216_S08,L216_S08_Q05,18,Q0017,F6,0,L216_S08_T022,0.31162163
L217,L217_S01,L217_S01_Q01,1,Q0016,F6,0,L217_S01_T002,0.14608868
L217,L217_S01,L217_S01_Q02,1,Q0001,F1,0,L217_S01_T007,0.32838276
L217,L217_S01,L217_S01_Q03,1,Q0024,F8,0,L217_S01_T012,0.24230535
L217,L217_S01,L217_S01_Q04,1,Q0006,F2,0,L217_S01_T017,0.25155302
L217,L217_S01,L217_S01_Q05,1,Q0019,F7,0,L217_S01_T022,0.14742477
L217,L217_S02,L217_S02_Q01,3,Q0016,F6,0,L217_S02_T002,0.18432707
L217,L217_S02,L217_S02_Q02,3,Q0009,F3,0,L217_S02_T007,0.29136222
L217,L217_S02,L217_S02_Q03,3,Q0014,F5,0,L217_S02_T012,0.14817897
L217,L217_S02,L217_S02_Q04,3,Q0024,F8,0,L217_S02_T017,0.27256534
L217,L217_S02,L217_S02_Q05,3,Q0021,F7,0,L217_S02_T022,0.18555236
L217,L217_S03,L217_S03_Q01,6,Q0016,F6,0,L217_S03_T002,0.21579239
L217,L217_S03,L217_S03_Q02,6,Q0002,F1,0,L217_S03_T007,0.33447351
L217,L217_S03,L217_S03_Q03,6,Q0007,F3,0,L217_S03_T012,0.31234036
L217,L217_S03,L217_S03_Q04,6,Q0014,F5,0,L217_S03_T017,0.18318604
L217,L217_S03,L217_S03_Q05,6,Q0011,F4,0,L217_S03_T022,0.22563122
L217,L217_S04,L217_S04_Q01,8,Q0014,F5,1,L217_S04_T002,0.21834827
L217,L217_S04,L217_S04_Q02,8,Q0020,F7,0,L217_S04_T007,0.20983352
L217,L217_S04,L217_S04_Q03,8,Q0004,F2,1,L217_S04_T012,0.25871871
L217,L217_S04,L217_S04_Q04,8,Q0012,F4,1,L217_S04_T017,0.25727385
L217,L217_S04,L217_S04_Q05,8,Q0018,F6,0,L217_S04_T022,0.24825086
L217,L217_S05,L217_S05_Q01,11,Q0023,F8,0,L217_S05_T002,0.27191855
L217,L217_S05,L217_S05_Q02,11,Q0024,F8,0,L217_S05_T007,0.30981325
L217,L217_S05,L217_S05_Q03,11,Q0014,F5,0,L217_S05_T012,0.40132692
L217,L217_S05,L217_S05_Q04,11,Q0008,F3,1,L217_S05_T017,0.32047422
L217,L217_S05,L217_S05_Q05,11,Q0019,F7,0,L217_S05_T022,0.23879975
L217,L217_S06,L217_S06_Q01,13,Q0017,F6,0,L217_S06_T002,0.26454695
L217,L217_S06,L217_S06_Q02,13,Q0011,F4,1,L217_S06_T007,0.41476421
L217,L217_S06,L217_S06_Q03,13,Q0002,F1,1,L217_S06_T012,0.32872203
L217,L217_S06,L217_S06_Q04,13,Q0021,F7,0,L217_S06_T017,0.26935043
L217,L217_S06,L217_S06_Q05,13,Q0008,F3,1,L217_S06_T022,0.48111488
L217,L217_S07,L217_S07_Q01,16,Q0003,F1,1,L217_S07_T002,0.47902114
L217,L217_S07,L217_S07_Q02,16,Q0006,F2,1,L217_S07_T007,0.39560375
L217,L217_S07,L217_S07_Q03,16,Q0014,F5,0,L217_S07_T012,0.39812775
L217,L217_S07,L217_S07_Q04,16,Q0017,F6,0,L217_S07_T017,0.28815242
L217,L217_S07,L217_S07_Q05,16,Q0020,F7,0,L217_S07_T022,0.29248526
L217,L217_S08,L217_S08_Q01,18,Q0023,F8,1,L217_S08_T002,0.30790329
L217,L217_S08,L217_S08_Q02,18,Q0017,F6,1,L217_S08_T007,0.31461072
L217,L217_S08,L217_S08_Q03,18,Q0019,F7,1,L217_S08_T012,0.31858428
L217,L217_S08,L217_S08_Q04,18,Q0010,F4,0,L217_S08_T017,0.52201411
L217,L217_S08,L217_S08_Q05,18,Q0006,F2,1,L217_S08_T022,0.53488284
L218,L218_S01,L218_S01_Q01,1,Q0014,F5,1,L218_S01_T002,0.22702398
L218,L218_S01,L218_S01_Q02,1,Q0013,F5,1,L218_S01_T007,0.43466925
L218,L218_S01,L218_S01_Q03,1,Q0008,F3,0,L218_S01_T012,0.12231117
L218,L218_S01,L218_S01_Q04,1,Q0021,F7,0,L218_S01_T017,0.31750876
L218,L218_S01,L218_S01_Q05,1,Q0022,F8,0,L218_S01_T022,0.3269468
L218,L218_S02,L218_S02_Q01,3,Q0011,F4,0,L218_S02_T002,0.23961356
L218,L218_S02,L218_S02_Q02,3,Q0006,F2,0,L218_S02_T007,0.20337128
L218,L218_S02,L218_S02_Q03,3,Q0002,F1,1,L218_S02_T012,0.32156499
L218,L218_S02,L218_S02_Q04,3,Q0009,F3,1,L218_S02_T017,0.16637233
L218,L218_S02,L218_S02_Q05,3,Q0024,F8,1,L218_S02_T022,0.35647861
L218,L218_S03,L218_S03_Q01,6,Q0010,F4,0,L218_S03_T002,0.27282123
L218,L218_S03,L218_S03_Q02,6,Q0017,F6,1,L218_S03_T007,0.17136219
L218,L218_S03,L218_S03_Q03,6,Q0008,F3,0,L218_S03_T012,0.37967136
L218,L218_S03,L218_S03_Q04,6,Q0017,F6,0,L218_S03_T017,0.39395993
L218,L218_S03,L218_S03_Q05,6,Q0020,F7,0,L218_S03_T022,0.33823273
L218,L218_S04,L218_S04_Q01,8,Q0016,F6,0,L218_S04_T002,0.41873374
L218,L218_S04,L218_S04_Q02,8,Q0001,F1,1,L218_S04_T007,0.48113384
L218,L218_S04,L218_S04_Q03,8,Q0004,F2,0,L218_S04_T012,0.23508941
L218,L218_S04,L218_S04_Q04,8,Q0009,F3,0,L218_S04_T017,0.40545967
L218,L218_S04,L218_S04_Q05,8,Q0006,F2,0,L218_S04_T022,0.27618514
L218,L218_S05,L218_S05_Q01,11,Q0011,F4,0,L218_S05_T002,0.29784968
L218,L218_S05,L218_S05_Q02,11,Q0022,F8,0,L218_S05_T007,0.49173959
L218,L218_S05,L218_S05_Q03,11,Q0003,F1,1,L218_S05_T012,0.60360318
L218,L218_S05,L218_S05_Q04,11,Q0009,F3,1,L218_S05_T017,0.42547929
L218,L218_S05,L218_S05_Q05,11,Q0005,F2,0,L218_S05_T022,0.30648465
L218,L218_S06,L218_S06_Q01,13,Q0021,F7,0,L218_S06_T002,0.35044393
L218,L218_S06,L218_S06_Q02,13,Q0005,F2,0,L218_S06_T007,0.33746929
L218,L218_S06,L218_S06_Q03,13,Q0012,F4,0,L218_S06_T012,0.32944742
L218,L218_S06,L218_S06_Q04,13,Q0014,F5,0,L218_S06_T017,0.52515078
L218,L218_S06,L218_S06_Q05,13,Q0015,F5,1,L218_S06_T022,0.55066262
L218,L218_S07,L218_S07_Q01,16,Q0006,F2,0,L218_S07_T002,0.36289549
L218,L218_S07,L218_S07_Q02,16,Q0008,F3,1,L218_S07_T007,0.55371232
L218,L218_S07,L218_S07_Q03,16,Q0001,F1,0,L218_S07_T012,0.67812218
L218,L218_S07,L218_S07_Q04,16,Q0017,F6,0,L218_S07_T017,0.41799431
L218,L218_S07,L218_S07_Q05,16,Q0018,F6,0,L218_S07_T022,0.44926325
L218,L218_S08,L218_S08_Q01,18,Q0010,F4,0,L218_S08_T002,0.34902141
L218,L218_S08,L218_S08_Q02,18,Q0022,F8,1,L218_S08_T007,0.48663199
L218,L218_S08,L218_S08_Q03,18,Q0010,F4,0,L218_S08_T012,0.38399601
L218,L218_S08,L218_S08_Q04,18,Q0020,F7,1,L218_S08_T017,0.36799546
L218,L218_S08,L218_S08_Q05,18,Q0019,F7,1,L218_S08_T022,0.53777143
L219,L219_S01,L219_S01_Q01,1,Q0001,F1,1,L219_S01_T002,0.11089054
L219,L219_S01,L219_S01_Q02,1,Q0012,F4,0,L219_S01_T007,0.29850733
L219,L219_S01,L219_S01_Q03,1,Q0013,F5,1,L219_S01_T012,0.17478025
L219,L219_S01,L219_S01_Q04,1,Q0002,F1,0,L219_S01_T017,0.32835164
L219,L219_S01,L219_S01_Q05,1,Q0012,F4,0,L219_S01_T022,0.33282197
L219,L219_S02,L219_S02_Q01,3,Q0008,F3,0,L219_S02_T002,0.28888934
L219,L219_S02,L219_S02_Q02,3,Q0016,F6,0,L219_S02_T007,0.22639276
L219,L219_S02,L219_S02_Q03,3,Q0021,F7,0,L219_S02_T012,0.19812319
L219,L219_S02,L219_S02_Q04,3,Q0024,F8,0,L219_S02_T017,0.30961475
L219,L219_S02,L219_S02_Q05,3,Q0003,F1,1,L219_S02_T022,0.35129975
L219,L219_S03,L219_S03_Q01,6,Q0005,F2,0,L219_S03_T002,0.11631178
